bin_prey_area,n,diff_last_max_focis_first_focis_min_mean,diff_last_max_focis_first_focis_min_sd,diff_last_max_focis_first_focis_min_median,diff_last_max_focis_first_focis_min_mad,diff_last_max_focis_first_focis_min_CV,diff_first_max_focis_first_focis_min_mean,diff_first_max_focis_first_focis_min_sd,diff_first_max_focis_first_focis_min_median,diff_first_max_focis_first_focis_min_mad,diff_first_max_focis_first_focis_min_CV,diff_popping_time_last_max_focis_min_mean,diff_popping_time_last_max_focis_min_sd,diff_popping_time_last_max_focis_min_median,diff_popping_time_last_max_focis_min_mad,diff_popping_time_last_max_focis_min_CV,diff_popping_time_first_max_focis_min_mean,diff_popping_time_first_max_focis_min_sd,diff_popping_time_first_max_focis_min_median,diff_popping_time_first_max_focis_min_mad,diff_popping_time_first_max_focis_min_CV,area_focis_mean,area_focis_sd,area_focis_median,area_focis_mad,area_focis_CV,max_focis_mean,max_focis_sd,max_focis_median,max_focis_mad,max_focis_CV,popping_frame_mean,popping_frame_sd,popping_frame_median,popping_frame_mad,popping_frame_CV,first_focis_frame_mean,first_focis_frame_sd,first_focis_frame_median,first_focis_frame_mad,first_focis_frame_CV,last_max_focis_frame_mean,last_max_focis_frame_sd,last_max_focis_frame_median,last_max_focis_frame_mad,last_max_focis_frame_CV,first_max_focis_frame_mean,first_max_focis_frame_sd,first_max_focis_frame_median,first_max_focis_frame_mad,first_max_focis_frame_CV,max_focis_duration_min_mean,max_focis_duration_min_sd,max_focis_duration_min_median,max_focis_duration_min_mad,max_focis_duration_min_CV
"[2.496, 5.117)",119,255.72881355932202,61.719473026890626,248,59.303999999999995,0.2413473560834138,227.32203389830508,62.085257255466644,220,53.373599999999996,0.27311587966541395,41.016949152542374,26.160250087296014,40,23.7216,0.6377912211365557,69.42372881355932,36.87456371572381,64,35.5824,0.5311521628973889,0.7957803186396994,0.22317752747887687,0.7618281759169996,0.2300130919291307,0.28045117760687366,5.512605042016807,1.6460818719392134,5,1.4826,0.2986032664036073,49.13559322033898,8.525392192635143,48,7.412999999999999,0.17350746442410261,12.025210084033613,5.798103408310063,11,5.9304,0.4821623379377341,44.00847457627118,8.464602779652264,43,8.1543,0.19234029039071196,40.45762711864407,8.307800955395596,41,7.412999999999999,0.2053457295217177,28.406779661016948,34.997982185579595,24,35.5824,1.2320292058169429
"[5.117, 6.989)",119,298.69026548672565,71.23089714417895,280,59.303999999999995,0.2384774643663256,272.49557522123894,73.0344981955452,264,71.1648,0.2680208591873411,43.9646017699115,30.106931215354184,40,23.7216,0.6847993613798355,70.15929203539822,43.398602341649166,64,35.5824,0.6185724097636676,0.8413368427625276,0.28340160692779576,0.7593866052086664,0.19204024305973477,0.3368467806511922,7.756302521008403,2.12318271866978,8,1.4826,0.273736450186028,53.43362831858407,11.385200376393007,51,8.8956,0.21307181890235338,10.747899159663865,5.049280008071897,10,5.9304,0.46979227596603274,47.93805309734513,10.611048138817313,46,8.8956,0.22134916737795024,44.663716814159294,10.665875675212503,43,8.8956,0.23880403235565936,26.194690265486727,37.435625318452544,8,11.8608,1.4291302908733572
"[6.989, 13.8]",120,348.93457943925233,80.96508343957946,344,71.1648,0.23203513841962187,329.7943925233645,79.39627603045906,328,71.1648,0.2407447725929245,40.074766355140184,27.940536904992264,32,23.7216,0.6972102259408052,59.21495327102804,40.819674325331135,48,35.5824,0.6893474041683131,0.8379488410993923,0.22828521708191488,0.8063512136291102,0.14948955648169915,0.27243335855969886,10.533333333333333,2.4934648477126586,10,1.4826,0.2367213463018347,59.8411214953271,13.685241694607246,56,11.8608,0.22869293476854213,11.383333333333333,5.880009337060748,11,7.412999999999999,0.516545476169319,54.83177570093458,12.08030205584844,51,10.3782,0.22031571842096184,52.4392523364486,11.732214616733028,50,11.8608,0.22372963179298413,19.14018691588785,28.943813037889118,0,0,1.5122011694600273
