n,diff_last_max_focis_first_focis_min_mean,diff_last_max_focis_first_focis_min_sd,diff_last_max_focis_first_focis_min_median,diff_last_max_focis_first_focis_min_mad,diff_last_max_focis_first_focis_min_CV,diff_first_max_focis_first_focis_min_mean,diff_first_max_focis_first_focis_min_sd,diff_first_max_focis_first_focis_min_median,diff_first_max_focis_first_focis_min_mad,diff_first_max_focis_first_focis_min_CV,diff_popping_time_last_max_focis_min_mean,diff_popping_time_last_max_focis_min_sd,diff_popping_time_last_max_focis_min_median,diff_popping_time_last_max_focis_min_mad,diff_popping_time_last_max_focis_min_CV,diff_popping_time_first_max_focis_min_mean,diff_popping_time_first_max_focis_min_sd,diff_popping_time_first_max_focis_min_median,diff_popping_time_first_max_focis_min_mad,diff_popping_time_first_max_focis_min_CV,area_focis_mean,area_focis_sd,area_focis_median,area_focis_mad,area_focis_CV,max_focis_mean,max_focis_sd,max_focis_median,max_focis_mad,max_focis_CV,popping_frame_mean,popping_frame_sd,popping_frame_median,popping_frame_mad,popping_frame_CV,first_focis_frame_mean,first_focis_frame_sd,first_focis_frame_median,first_focis_frame_mad,first_focis_frame_CV,last_max_focis_frame_mean,last_max_focis_frame_sd,last_max_focis_frame_median,last_max_focis_frame_mad,last_max_focis_frame_CV,first_max_focis_frame_mean,first_max_focis_frame_sd,first_max_focis_frame_median,first_max_focis_frame_mad,first_max_focis_frame_CV,max_focis_duration_min_mean,max_focis_duration_min_sd,max_focis_duration_min_median,max_focis_duration_min_mad,max_focis_duration_min_CV
130,262.7692307692308,62.21113567926945,264,59.303999999999995,0.2367519800440582,229.47692307692307,67.699543170526,232,59.303999999999995,0.2950167810461377,29.107692307692307,30.927834520406464,16,23.7216,1.0625313128046618,62.4,59.01853604503609,56,47.4432,0.9458098725166041,0.8004909837903023,0.35614659121010084,0.6648377841792144,0.17122442998468532,0.444910184401774,5.2,1.6061895782379831,5,1.4826,0.30888261119961213,49.06923076923077,10.337849821823724,48.5,11.119499999999999,0.21067886453003357,12.584615384615384,7.547045846800917,10,5.9304,0.5997041320807575,45.43076923076923,8.322881937453056,45,8.8956,0.18319922991346044,41.26923076923077,8.944955238004193,42,7.412999999999999,0.2167463524586291,33.292307692307695,51.51765651325543,16,23.7216,1.5474342298343822
